Nombre;Sexe;Annee;Prenoms;Nombre total cumule par annee
17;M;2008;Johan;17
6;F;2008;Kaïna;6
16;M;2008;Karim;16
9;F;2008;Lily-Rose;9
7;F;2008;Linda;7
15;F;2008;Lydia;15
15;F;2008;Maëva;15
11;F;2008;Mahaut;11
36;M;2008;Marc;36
7;M;2008;Matt;7
5;M;2008;Matthew;5
5;F;2008;Meïssa;5
5;F;2008;Miya;5
5;M;2008;Modibo;5
8;F;2008;Natalia;8
10;F;2008;Nesrine;10
83;M;2008;Nicolas;83
17;F;2008;Oumou;17
280;M;2008;Raphaël;280
32;F;2008;Roxane;32
241;F;2008;Sarah;241
18;F;2008;Sibylle;18
6;F;2008;Solveig;6
6;F;2008;Stacy;6
10;F;2008;Théa;10
10;F;2008;Tiphaine;10
26;M;2008;Yassine;26
5;M;2009;Aden;5
22;F;2009;Alma;22
7;F;2009;Alyssa;7
9;M;2009;Andréa;9
8;M;2009;Andreas;8
22;F;2009;Awa;22
33;F;2009;Daphné;33
13;M;2009;Darius;13
43;F;2009;Eden;55
70;F;2009;Elsa;70
8;F;2009;Elya;8
15;F;2009;Emmy;15
162;F;2009;Eva;162
12;F;2009;Éva;12
10;F;2009;Fatimata;10
9;F;2009;Fleur;9
14;M;2009;Gaël;14
8;F;2009;Hajar;8
24;F;2009;Hawa;24
20;M;2009;Henri;20
15;M;2009;Idriss;15
10;F;2009;Ilona;10
5;F;2009;Imen;5
14;M;2009;Ismael;14
11;M;2009;Jean-Baptiste;11
9;F;2009;Jenna;9
10;M;2009;Joaquim;10
5;M;2009;Kyle;5
7;F;2009;Laëtitia;7
7;F;2009;Lauren;7
11;M;2009;Leo;11
5;M;2009;Lewis;5
12;F;2009;Leyna;12
13;M;2009;Lior;13
322;F;2009;Louise;322
5;M;2009;Louison;5
22;F;2009;Louison;27
8;F;2009;Lucille;8
22;M;2009;Marin;22
14;F;2009;Marina;14
111;M;2009;Martin;111
21;M;2009;Maximilien;21
63;F;2009;Nour;63
7;M;2009;Patrick;7
11;M;2009;Salim;11
6;M;2009;Sean;6
7;F;2009;Sienna;7
48;F;2009;Suzanne;48
28;M;2009;Timéo;28
22;F;2009;Vanessa;22
104;F;2009;Victoria;104
14;M;2009;Wassim;14
34;M;2009;Yacine;34
13;M;2009;Youcef;13
32;M;2009;Zakaria;32
7;F;2010;Aaliyah;7
44;M;2010;Achille;44
19;M;2010;Adem;19
15;F;2010;Aïssatou;15
10;M;2010;Albert;10
6;F;2010;Alima;6
80;F;2010;Alix;86
8;F;2010;Aliyah;8
30;F;2010;Alma;30
5;F;2010;Amani;5
5;M;2010;Andrei;5
5;F;2010;Auriane;5
28;M;2010;Balthazar;28
96;M;2010;Baptiste;96
6;F;2010;Baya;6
118;F;2010;Charlotte;118
6;M;2010;Cheick;6
7;F;2010;Christelle;7
137;M;2010;Clément;137
36;M;2010;Corentin;36
7;M;2010;Dany;7
5;M;2010;Dario;5
46;M;2010;Diego;46
6;F;2010;Dune;6
11;F;2010;Elissa;11
13;F;2010;Émilie;13
8;M;2010;Evann;8
7;F;2010;Fantine;7
8;F;2010;Fatimata;8
5;M;2010;Hassan;5
148;M;2010;Hugo;148
10;M;2010;Imrane;10
21;M;2010;Issa;21
16;M;2010;Jérémie;16
23;M;2010;Jonathan;23
17;F;2010;Kelly;17
6;M;2010;Kenzi;6
8;M;2010;Laurent;8
5;F;2010;Layla;5
6;M;2010;Loïs;6
82;F;2010;Lola;82
118;F;2010;Lou;128
6;F;2010;Luz;6
8;F;2010;Maëly;8
11;F;2010;Maelys;11
5;F;2010;Magdalena;5
14;F;2010;Mahaut;14
5;F;2010;Malek;12
38;M;2010;Mamadou;38
5;M;2010;Marlon;5
13;M;2010;Mateo;13
8;F;2010;Maud;8
41;F;2010;Mélina;41
10;M;2010;Michael;10
12;F;2010;Mona;12
18;M;2010;Rémi;18
13;M;2010;Sébastien;13
7;M;2010;Sekou;7
8;F;2010;Shanna;8
5;F;2010;Valentina;5
44;M;2010;Yacine;44
6;M;2010;Yoav;6
19;M;2010;Zacharie;19
6;F;2011;Aïsha;6
6;F;2011;Alima;6
28;F;2011;Alma;28
9;F;2011;Alycia;9
6;F;2011;Amanda;6
39;F;2011;Aminata;39
8;M;2011;Arnaud;8
10;F;2011;Athénaïs;10
5;M;2011;Aurel;5
9;F;2011;Avril;9
6;M;2011;Aymane;6
44;M;2011;Ayoub;44
16;M;2011;Balthazar;16
15;M;2011;Bastien;15
10;F;2011;Billie;10
66;F;2011;Capucine;66
6;F;2011;Cassandra;6
12;M;2011;Colin;12
5;F;2011;Coralie;5
8;M;2011;Cyril;8
24;M;2011;Dylan;24
17;F;2011;Éléonore;17
16;F;2011;Elia;16
10;F;2011;Élise;10
6;F;2011;Elizabeth;6
8;F;2011;Elly;8
14;M;2011;Eloi;14
6;F;2011;Fiona;6
5;M;2011;Franck;5
19;M;2011;Hamza;19
142;M;2011;Hugo;142
59;M;2011;Ibrahim;59
8;M;2011;Idrissa;8
5;M;2011;Iliane;5
18;M;2011;Ilyas;18
8;F;2011;Imène;8
9;M;2011;Issam;9
10;M;2011;Iyad;10
6;M;2011;Jonah;6
163;M;2011;Jules;163
8;M;2011;Karl;8
83;M;2011;Liam;83
5;F;2011;Lilie;5
9;F;2011;Lucy;9
14;F;2011;Ludivine;14
6;F;2011;Lyana;6
8;M;2011;Matias;8
22;M;2011;Matthias;22
14;F;2011;Melissa;14
77;F;2011;Mila;77
22;M;2011;Mohammed;22
169;M;2011;Nathan;169
6;F;2011;Nola;6
17;M;2011;Owen;17
23;M;2011;Pablo;23
6;M;2011;Paolo;6
39;M;2011;Rayane;39
27;F;2011;Salma;27
15;M;2011;Sam;15
8;M;2011;Sébastien;8
12;M;2011;Sekou;12
8;F;2011;Sohane;8
6;M;2011;Sven;6
5;M;2011;Tao;5
6;M;2011;Thibaud;6
32;M;2011;Titouan;32
5;F;2011;Vera;5
169;M;2004;Adam;169
8;F;2004;Adriana;8
6;F;2004;Alba;6
37;M;2004;Amaury;37
23;F;2004;Amina;23
41;F;2004;Aminata;41
7;F;2004;Angelina;7
10;F;2004;Assa;10
63;M;2004;Aurélien;63
7;F;2004;Bianca;7
23;M;2004;César;23
8;F;2004;Christina;8
25;F;2004;Clarisse;25
6;F;2004;Colette;6
17;F;2004;Colombe;17
45;M;2004;Côme;45
5;F;2004;Coumba;5
7;M;2004;Darius;7
6;F;2004;Djénéba;6
5;F;2004;Elina;5
34;M;2004;Esteban;34
7;M;2004;Estéban;7
5;M;2004;Francis;5
6;M;2004;Gad;6
11;F;2004;Gaëlle;11
16;M;2004;Gaëtan;16
12;F;2004;Gaïa;12
5;M;2004;Gary;5
6;F;2004;Grâce;6
19;F;2004;Isaure;19
11;M;2004;Jordan;11
5;M;2004;Josselin;5
5;F;2004;Karla;5
26;F;2004;Lana;26
21;F;2004;Laure;21
11;F;2004;Laurine;11
26;M;2004;Léon;26
16;M;2004;Lilian;16
5;M;2004;Lionel;5
13;F;2004;Maïmouna;13
12;F;2004;Maïwenn;12
174;F;2004;Manon;174
13;M;2004;Marcus;13
10;M;2004;Mathurin;10
95;M;2004;Maxence;95
9;F;2004;Mélodie;9
7;M;2004;Melvil;7
5;M;2004;Melvyn;5
17;M;2004;Nathanaël;17
164;M;2004;Nicolas;164
10;M;2004;Nikola;10
16;F;2004;Pia;16
8;F;2004;Rahma;8
23;F;2004;Raphaëlle;23
34;M;2004;Solal;34
47;F;2004;Solène;47
6;F;2004;Sylvia;6
52;M;2004;Thibault;52
23;M;2004;Youssef;23
5;F;2004;Ysée;5
11;M;2004;Zacharie;11
13;F;2005;Aïssata;13
31;F;2005;Amandine;31
7;F;2005;Ambrine;7
23;F;2005;Andréa;34
10;M;2005;Angelo;10
35;F;2005;Céleste;35
215;F;2005;Clara;215
10;F;2005;Déborah;10
5;M;2005;Diogo;5
8;F;2005;Domitille;8
7;F;2005;Erika;7
35;M;2005;Esteban;35
38;F;2005;Estelle;38
124;M;2005;Ethan;124
6;M;2005;Francis;6
67;F;2005;Gabrielle;67
5;M;2005;George;5
8;M;2005;Gianni;8
5;M;2005;Hakim;5
7;F;2005;Helena;7
6;M;2005;Henry;6
7;M;2005;Hicham;7
5;F;2005;India;5
13;M;2005;Ivan;13
8;M;2005;Jawad;8
58;M;2005;Jean;58
6;M;2005;Joris;6
15;F;2005;Kelly;15
5;F;2005;Lahna;5
7;F;2005;Léonore;7
36;F;2005;Lilou;36
7;M;2005;Loan;7
8;F;2005;Lucia;8
29;F;2005;Madeleine;29
15;M;2005;Mahamadou;15
6;M;2005;Marcus;6
86;F;2005;Margaux;86
49;M;2005;Marius;49
190;F;2005;Mathilde;190
7;M;2005;Matys;7
24;M;2005;Maximilien;24
42;M;2005;Mehdi;42
9;F;2005;Milla;9
15;F;2005;Mona;15
9;M;2005;Nathanaël;9
10;M;2005;Nelson;10
6;F;2005;Nine;6
10;F;2005;Olga;10
12;F;2005;Ornella;12
45;M;2005;Pablo;45
8;M;2005;Patrick;8
6;F;2005;Philomène;6
7;F;2005;Ranya;7
132;M;2005;Rayan;132
6;F;2005;Sadio;6
6;F;2005;Séphora;6
39;M;2005;Solal;39
8;F;2005;Syrine;8
12;F;2005;Tania;12
7;M;2005;Théophane;7
25;M;2005;Timothé;25
5;F;2005;Virginie;5
5;F;2005;Wiktoria;5
69;M;2005;William;69
24;M;2005;Yacine;24
5;F;2006;Ada;5
8;F;2006;Aglaé;8
5;M;2006;Alone;5
7;F;2006;Alya;7
15;F;2006;Amel;15
5;F;2006;Annaëlle;5
31;M;2006;Arsène;31
16;F;2006;Aude;16
39;M;2006;Basile;39
10;M;2006;Boris;10
5;F;2006;Dahlia;5
5;M;2006;Dov;5
8;M;2006;Élias;8
44;F;2006;Eloïse;44
37;M;2006;Erwan;37
8;M;2006;Gaspar;8
6;M;2006;Hubert;6
5;M;2006;Ilies;5
5;F;2006;Isra;5
6;M;2006;Jérôme;6
25;M;2006;Jonathan;25
24;M;2011;Yann;24
6;M;2011;Yannick;6
133;F;2012;Adèle;133
5;M;2012;Adib;5
15;M;2012;Alfred;15
64;M;2012;Amine;64
146;F;2012;Anna;146
8;M;2012;Arié;8
140;M;2012;Augustin;140
28;M;2012;Bastien;28
15;F;2012;Bianca;15
6;M;2012;Boris;6
10;F;2012;Candice;10
6;M;2012;Chris;6
26;F;2012;Claire;26
60;F;2012;Constance;60
177;F;2012;Emma;177
10;M;2012;Eugène;10
17;F;2012;Eve;17
6;M;2012;Ewen;6
6;M;2012;Ezio;6
5;M;2012;Fadi;5
7;M;2012;Franck;7
13;F;2012;Gabriela;13
6;M;2012;Gautier;6
65;M;2012;Jean;65
9;M;2012;Johan;9
163;F;2012;Juliette;163
14;F;2012;Kelly;14
26;F;2012;Lena;26
7;M;2012;Lévi;7
8;F;2012;Leyna;8
5;F;2012;Linoy;5
20;F;2012;Liv;20
6;M;2012;Louison;6
8;F;2012;Lucille;8
9;F;2012;Maïwenn;9
23;M;2012;Marc;23
5;M;2012;Matias;5
31;M;2012;Max;31
93;M;2012;Maxence;93
7;F;2012;Maxine;7
6;F;2012;Meryem;6
5;F;2012;Nada;5
28;M;2012;Nael;28
12;F;2012;Nawel;12
6;M;2012;Nikola;6
7;F;2012;Noor;7
19;M;2012;Rafaël;19
26;F;2012;Raphaëlle;26
5;F;2012;Safiya;5
16;F;2012;Shirel;16
99;M;2012;Simon;99
43;F;2012;Stella;43
8;F;2012;Talya;8
9;F;2012;Tasnim;9
147;M;2012;Thomas;147
23;M;2012;Titouan;23
60;M;2012;Tom;60
98;M;2012;Yanis;98
5;F;2012;Yara;5
5;M;2012;Youness;5
5;M;2012;Zayd;5
8;M;2013;Alix;8
12;F;2013;Amélia;12
6;M;2013;Antoni;6
8;F;2019;Shirel;8
7;F;2019;Hind;7
7;F;2019;Leonor;7
7;F;2019;Tania;7
7;F;2019;Tyana;7
6;M;2019;Elouan;6
6;M;2019;Harouna;6
6;M;2019;Salomon;6
6;M;2019;Selim;6
6;M;2019;Wissem;6
6;M;2019;Youri;6
6;F;2019;Naïma;6
6;F;2019;Viviane;6
5;M;2019;Anselme;5
5;M;2019;Mohammad;5
5;F;2019;Anouck;5
5;F;2019;Goundo;5
5;F;2019;Lily-Rose;5
5;F;2019;Mariem;5
5;F;2019;Mélodie;5
5;F;2019;Philomène;5
5;F;2019;Zeyneb;5
30;M;2013;Aurélien;30
5;F;2013;Ayline;5
88;M;2013;Benjamin;88
11;F;2013;Bertille;11
60;F;2013;Capucine;60
6;F;2013;Carolina;6
108;F;2013;Charlotte;108
8;M;2013;Cheick;8
54;M;2013;Daniel;54
5;M;2013;Driss;5
31;F;2013;Éléonore;31
18;F;2013;Elia;18
56;M;2013;Elias;56
20;M;2013;Eliot;20
20;F;2013;Elisabeth;20
11;M;2013;Emil;11
10;M;2013;Émile;10
22;F;2013;Eve;22
8;M;2013;Felix;8
20;F;2013;Flora;20
173;M;2013;Gaspard;173
17;M;2013;Ibrahima;17
9;M;2013;Ilan;9
15;F;2013;Ilyana;15
45;M;2013;Ilyes;45
100;F;2013;Jade;100
6;M;2013;Kays;6
16;M;2013;Kenzo;16
13;F;2013;Kiara;13
8;F;2013;Layla;8
6;F;2013;Lehna;6
6;F;2013;Leïna;6
31;F;2013;Lena;31
45;M;2013;Léopold;45
8;F;2013;Liel;8
65;M;2013;Lucien;65
15;F;2013;Mahaut;15
6;F;2013;Mai;6
164;F;2013;Manon;164
5;F;2013;Mariame;5
11;M;2013;Mateo;11
5;M;2013;Mateusz;5
5;M;2013;Matthew;5
10;M;2013;Mayeul;10
8;M;2013;Melvin;8
90;F;2013;Mila;90
14;F;2013;Mona;14
13;M;2013;Moustapha;13
8;F;2013;Ornella;8
18;M;2013;Owen;18
24;F;2013;Rachel;24
15;F;2013;Rita;15
9;M;2013;Robinson;9
5;F;2013;Roxanne;5
6;F;2013;Sabrina;6
31;F;2013;Selma;31
16;F;2013;Sira;16
5;M;2013;Taha;5
39;M;2013;William;39
9;M;2013;Youcef;9
7;M;2013;Zachary;7
8;M;2013;Zakarya;8
5;M;2013;Zyad;5
5;F;2014;Adama;15
154;F;2014;Adèle;154
5;F;2014;Adeline;5
5;F;2014;Aïna;5
5;F;2014;Alaa;5
16;M;2014;Alex;16
27;F;2014;Alexandra;27
12;F;2014;Alia;12
8;F;2014;Aline;8
5;F;2014;Allya;5
42;F;2014;Ambre;42
6;M;2014;Angelo;6
7;M;2014;Aron;7
5;M;2014;Aurel;5
18;M;2014;Bilel;18
9;F;2014;Binta;9
11;M;2014;Boubacar;11
9;F;2014;Carmen;9
25;F;2014;Claire;25
62;M;2014;Côme;62
12;F;2014;Coumba;12
6;F;2014;Djena;6
20;M;2014;Élie;20
24;M;2014;Esteban;24
14;F;2014;Eugénie;14
23;M;2014;Grégoire;23
21;M;2014;Haroun;21
80;F;2014;Héloïse;80
6;M;2014;Honoré;6
6;F;2014;Imen;6
11;F;2014;Isabelle;11
21;M;2014;Ismael;21
34;M;2014;Julien;34
5;M;2014;Kassim;5
22;F;2014;Khadija;22
8;F;2014;Laetitia;8
6;F;2014;Lauren;6
11;F;2014;Léane;11
19;F;2014;Lison;19
11;F;2014;Louison;17
5;M;2014;Loup;5
5;M;2014;Malone;5
28;M;2014;Mathieu;28
11;F;2014;Maxine;11
11;F;2014;Morgane;11
9;M;2014;Moustapha;9
5;F;2014;Olive;5
9;F;2014;Ora;9
19;M;2014;Owen;19
16;F;2014;Rachel;16
9;F;2014;Razane;9
9;M;2014;Saul;9
38;F;2014;Sophie;38
18;M;2014;Théophile;18
8;F;2014;Tia;8
28;M;2014;Timéo;28
5;M;2014;Vasco;5
63;M;2014;William;63
5;M;2014;Wissam;5
6;M;2014;Wissem;6
6;F;2014;Yaëlle;6
9;M;2014;Zakariya;9
9;M;2015;Abdallah;9
6;M;2015;Ahmad;6
29;M;2015;Alban;29
22;F;2015;Alexandra;22
245;F;2015;Alice;245
8;M;2015;Alix;8
9;M;2015;Aloïs;9
6;F;2015;Amanda;6
57;M;2015;Amir;57
37;M;2015;Anatole;37
12;F;2015;Anne;12
10;F;2015;Antonia;10
5;F;2015;Assiya;5
146;M;2015;Augustin;146
10;M;2015;Camil;10
14;F;2015;Candice;14
5;F;2015;Cécile;5
36;M;2015;César;36
57;M;2015;Edgar;57
36;F;2015;Éléonore;36
5;F;2015;Florence;5
13;M;2015;Florian;13
58;M;2015;Gabin;58
59;M;2015;Gustave;59
43;M;2015;Hadrien;43
6;M;2015;Hamidou;6
27;M;2015;Idriss;27
6;F;2015;Imene;6
11;M;2015;Ivan;11
11;M;2015;Jack;11
23;M;2015;Jonas;23
15;M;2015;Jonathan;15
5;M;2015;Jude;5
15;M;2015;Julian;15
5;M;2015;Kyle;5
13;F;2015;Lahna;13
21;F;2015;Lara;21
5;F;2015;Laurine;5
16;F;2015;Lilya;16
6;F;2015;Linoy;6
20;F;2015;Manel;20
16;M;2015;Mathys;16
5;F;2015;Matilda;5
68;F;2015;Mia;68
6;M;2015;Michaël;6
5;M;2015;Mohamed-Ali;5
7;M;2015;Mouhamadou;7
14;M;2015;Moustapha;14
40;M;2015;Nicolas;40
5;M;2015;Nikita;5
8;M;2015;Nil;8
36;M;2015;Noham;36
5;F;2015;Perle;5
10;F;2015;Quitterie;10
35;M;2015;Romain;35
48;M;2015;Ruben;48
18;F;2015;Salma;18
7;F;2015;Shana;7
19;M;2015;Souleymane;19
7;F;2015;Thalia;7
6;F;2015;Théodora;6
22;M;2015;Thibault;22
28;F;2015;Violette;28
13;M;2015;Yohan;13
13;M;2015;Youcef;13
5;F;2015;Zeynab;5
11;M;2016;Abdoul;11
8;F;2016;Adélie;8
10;M;2016;Adil;10
6;M;2016;Adriano;6
12;F;2016;Aïda;12
9;F;2016;Aimée;9
34;F;2016;Aliénor;34
10;F;2016;Alyssa;10
8;M;2016;Célestin;8
9;F;2016;Charlize;9
9;M;2016;Chris;9
58;M;2016;Daniel;58
5;F;2016;Daphnée;5
36;F;2016;Eden;85
28;M;2016;Edouard;28
15;F;2016;Élisa;15
11;F;2016;Elizabeth;11
12;F;2016;Eloïse;12
10;M;2016;Elyes;10
22;F;2016;Emna;22
16;M;2016;Erwan;16
15;F;2016;Fatou;15
44;F;2016;Faustine;44
6;F;2016;Flore;6
59;F;2016;Garance;59
9;M;2016;Hedi;9
139;M;2016;Hugo;139
9;M;2016;Ilyane;9
22;F;2016;Isaure;22
12;M;2016;Jaden;12
5;F;2016;Janelle;5
7;F;2016;Jannah;7
12;M;2016;Jason;12
5;F;2016;Joana;5
14;F;2016;Joy;14
18;M;2016;Kevin;18
25;F;2016;Lena;25
132;M;2016;Léo;132
6;F;2016;Liana;6
6;F;2016;Lital;6
5;M;2016;Lysandre;5
6;F;2016;Maelys;6
60;M;2016;Malo;60
27;M;2016;Marc;27
12;M;2016;Matéo;12
11;M;2016;Melchior;11
33;F;2016;Myriam;33
5;M;2016;Pedro;5
75;M;2016;Rayan;75
5;F;2016;Ritej;5
5;M;2016;Roch;5
7;M;2016;Sabri;7
16;F;2016;Safiya;16
7;F;2016;Sandra;7
6;F;2016;Selena;6
5;F;2016;Sherine;5
11;F;2016;Sienna;11
21;F;2016;Tessa;21
23;F;2016;Théa;23
9;F;2016;Yuna;9
6;M;2016;Yvan;6
6;F;2017;Abigaïl;6
16;F;2017;Aïda;16
38;F;2017;Albane;38
13;M;2017;Alphonse;13
6;F;2017;Amelia;6
17;M;2017;André;17
7;F;2017;Angèle;7
170;F;2017;Anna;170
6;F;2017;Anne;6
9;F;2017;Anouck;9
38;F;2017;Assia;38
6;F;2017;Aude;6
7;F;2017;Carmen;7
15;F;2017;Céline;15
7;F;2017;Dania;7
37;F;2017;Éléonore;37
13;F;2017;Eliana;13
6;F;2017;Eliza;6
27;F;2017;Emilie;27
12;M;2017;Emilio;12
5;F;2017;Frida;5
154;M;2017;Gaspard;154
16;M;2017;George;16
62;M;2017;Jean;62
7;M;2017;John;7
186;M;2017;Joseph;186
11;M;2017;Kenzo;11
5;F;2017;Layane;5
8;M;2017;Lilian;8
28;F;2017;Louison;28
7;M;2017;Louka;7
10;F;2017;Luce;10
12;F;2017;Lyana;12
25;F;2017;Lyna;25
50;M;2017;Marcel;50
6;F;2017;Marina;6
12;M;2017;Melvil;12
7;F;2017;Meryem;7
9;M;2017;Nabil;9
7;M;2017;Nelson;7
5;F;2017;Ramata;5
11;F;2017;Sana;11
6;M;2017;Xavier;6
5;M;2017;Yanni;5
8;M;2017;Yassin;8
7;M;2017;Ylan;7
10;F;2017;Ysé;10
301;M;2018;Adam;301
9;M;2018;Adel;9
10;F;2018;Aïda;10
11;M;2018;Albert;11
5;M;2018;Alessandro;5
177;M;2018;Alexandre;177
5;F;2018;Amicie;5
14;F;2018;Amira;14
19;F;2018;Ana;19
7;M;2018;Andrei;7
5;F;2018;Arielle;5
43;M;2018;Arsène;43
8;F;2018;Assya;8
6;F;2018;Ayla;6
5;F;2018;Cali;5
12;M;2018;Camil;12
7;M;2018;Christian;7
19;F;2018;Claire;19
11;F;2018;Clotilde;11
8;F;2018;Dalia;8
10;M;2018;Daouda;10
25;M;2018;Dylan;25
12;F;2018;Eline;12
8;F;2018;Esmée;8
12;F;2018;Flore;12
6;M;2018;Florian;6
6;F;2018;Goundo;6
7;F;2018;Grace;7
6;F;2018;Inayah;6
7;F;2018;Isra;7
5;F;2018;Jude;14
10;F;2018;Kadiatou;10
20;F;2018;Leïla;20
7;F;2018;Leonor;7
40;M;2018;Léopold;40
9;F;2018;Liyah;9
9;M;2018;Logan;9
14;M;2018;Mahé;14
10;M;2018;Marco;10
5;F;2018;Mariana;5
6;F;2018;Marthe;6
9;M;2018;Matis;9
11;M;2018;Mattéo;11
56;M;2018;Maxence;56
71;F;2018;Maya;71
9;F;2018;Maylis;9
34;M;2018;Mehdi;34
13;M;2018;Milhan;13
195;M;2018;Mohamed;195
13;M;2018;Neil;13
25;M;2018;Noham;25
42;F;2018;Nora;42
5;M;2018;Pacôme;5
48;F;2018;Pauline;48
261;M;2018;Raphaël;261
124;F;2018;Romy;124
5;F;2018;Rosie;5
10;F;2018;Rym;10
7;F;2018;Saja;7
18;M;2018;Salim;18
10;F;2018;Sana;10
10;F;2018;Shana;10
5;F;2018;Sidonie;5
5;M;2018;Stefan;5
87;F;2018;Suzanne;87
27;M;2018;Théophile;27
16;M;2018;Thibault;16
5;M;2018;Tony;5
11;F;2018;Wendy;11
7;M;2018;Yanni;7
6;M;2018;Yusuf;6
213;M;2019;Mohamed;213
174;M;2019;Isaac;174
132;F;2019;Léa;132
125;F;2019;Jade;125
74;F;2019;Nour;74
65;M;2019;Jean;65
55;M;2019;Youssef;55
45;F;2019;Noémie;45
40;M;2019;Elio;40
39;F;2019;Lola;39
37;M;2019;Kaïs;37
33;F;2019;Ines;33
30;M;2019;Aksel;30
29;F;2019;Ysée;29
28;M;2019;Luca;28
24;M;2019;Marcus;24
24;F;2019;Ilyana;24
23;F;2019;Louison;23
21;F;2019;Jasmine;21
20;F;2019;Céline;20
19;F;2019;Maïmouna;19
18;F;2019;Maïa;18
17;F;2019;Cassandre;17
16;M;2019;Mathys;16
15;F;2019;Anaëlle;15
15;F;2019;Leyna;15
13;F;2019;Émilie;13
12;M;2019;André;12
12;F;2019;Coline;12
12;F;2019;Safa;12
11;M;2019;Aly;11
10;M;2019;Isaiah;10
10;M;2019;Jack;10
10;F;2019;Isis;10
10;F;2019;Naëlle;10
10;F;2019;Tara;10
9;M;2019;Armel;9
42;M;2013;Armand;42
6;M;2013;Aron;6
6;M;2013;Aymane;6
42;F;2013;Blanche;42
18;F;2013;Brune;18
28;F;2013;Clémentine;28
6;F;2013;Divine;6
5;M;2013;Étienne;5
10;F;2013;Gabriela;10
45;F;2013;Giulia;45
7;F;2013;Gloria;7
25;F;2013;Hannah;25
5;M;2013;Idrissa;5
11;M;2013;Ismaïl;11
5;M;2013;Joaquim;5
8;F;2013;Johanna;8
165;M;2013;Jules;165
5;F;2013;Kaïna;5
18;M;2013;Kevin;18
5;M;2013;Kyan;5
13;M;2013;Lazare;13
40;M;2013;Lenny;40
20;F;2013;Lilya;20
9;M;2013;Lior;9
9;F;2013;Lital;9
7;F;2013;Lyne;7
6;F;2013;Matilda;6
29;M;2013;Matteo;29
8;M;2013;Maxim;8
5;F;2013;Meryem;5
9;F;2013;Neïla;9
6;F;2013;Nesrine;6
5;F;2013;Rana;5
150;M;2013;Sacha;150
12;F;2013;Soumaya;12
5;M;2013;Steven;5
49;M;2013;Tristan;49
8;M;2013;Yaya;8
5;M;2014;Adriano;5
9;M;2014;Aidan;9
12;M;2014;Alessio;12
22;F;2014;Aliénor;22
53;F;2014;Alma;53
6;M;2014;Anaël;6
7;M;2014;Andreas;7
5;F;2014;Annabelle;5
11;F;2014;Antonia;11
6;F;2014;Arya;6
7;F;2014;Assa;7
6;M;2014;Ayaan;6
26;F;2014;Blanche;26
24;F;2014;Céline;24
26;F;2014;Charline;26
7;F;2014;Cléophée;7
31;M;2014;Corentin;31
5;M;2014;Daouda;5
5;M;2014;Dario;5
6;M;2014;Edmond;6
5;F;2014;Eleanor;5
12;M;2014;Elliott;12
30;M;2014;Emmanuel;30
33;F;2014;Esther;33
27;F;2014;Faustine;27
13;F;2014;Fleur;13
20;M;2014;Guillaume;20
6;M;2014;Isaiah;6
34;M;2014;Issa;34
15;M;2014;Iyed;15
7;F;2014;Izia;7
26;F;2014;Jasmine;26
7;M;2014;Jean-Baptiste;7
14;M;2014;Kylian;14
11;M;2014;Lassana;11
15;F;2014;Leïla;15
51;F;2014;Léna;51
35;M;2014;Léopold;35
9;F;2014;Léopoldine;9
7;M;2014;Luc;7
90;F;2014;Lucie;90
9;M;2014;Mael;9
5;M;2014;Marc-Antoine;5
39;M;2014;Marcel;39
6;M;2014;Matias;6
13;F;2014;Maud;13
80;M;2014;Maxence;80
14;M;2014;Mendel;14
12;F;2014;Mina;12
75;M;2014;Naël;75
116;M;2014;Noah;116
20;M;2014;Olivier;20
11;F;2014;Prune;11
5;F;2014;Quitterie;5
7;F;2014;Rahma;7
87;M;2014;Rayan;87
5;F;2014;Rayhana;5
12;M;2014;Rémy;12
5;F;2014;Rosa;5
24;F;2014;Rosalie;24
11;M;2014;Salim;11
28;M;2014;Samy;28
6;M;2014;Seydou;6
8;F;2014;Soraya;8
16;F;2014;Syrine;16
77;M;2014;Théo;77
127;M;2014;Thomas;127
12;F;2014;Yara;12
8;M;2014;Yohan;8
9;F;2014;Zahra;9
5;M;2014;Zayd;5
8;F;2014;Zineb;8
6;M;2015;Alhassane;6
20;F;2015;Aliénor;20
6;F;2015;Alina;6
22;F;2015;Amélie;22
33;M;2015;Andrea;33
15;F;2015;Angèle;15
89;M;2015;Axel;89
6;M;2015;Badis;6
8;M;2015;Bakary;8
69;M;2015;Baptiste;69
8;M;2015;Ben;8
8;F;2015;Calie;8
48;F;2015;Céleste;48
6;M;2015;Charlie;6
5;M;2015;Christopher;5
5;M;2015;Damian;5
44;M;2015;Daniel;44
81;M;2015;David;81
27;M;2015;Djibril;27
12;M;2015;Dorian;12
5;F;2015;Dyna;5
50;F;2015;Elena;50
39;F;2015;Eléonore;39
29;M;2015;Émile;29
15;F;2015;Émilie;15
6;M;2015;Ennio;6
88;M;2015;Enzo;88
14;M;2015;Ezra;14
28;F;2015;Hannah;28
7;F;2015;Helena;7
93;F;2015;Héloïse;93
37;F;2015;Ines;37
31;F;2015;Isaure;31
12;F;2015;Isra;12
6;F;2015;Israa;6
36;M;2015;James;36
7;M;2015;Kenzi;7
10;F;2015;Koumba;10
15;M;2015;Leonardo;15
6;M;2015;Léo-Paul;6
16;F;2015;Lia;16
15;F;2015;Louisa;15
27;F;2015;Louison;32
